"Time (ISO-YMD)","B Field - ECF x (mGauss)","B Field - ECF y (mGauss)","B Field - ECF z (mGauss)"
2019-11-17T19:41:00.000,184.938,-128.211,22.177
2019-11-17T19:41:30.000,189.912,-124.308,28.541
2019-11-17T19:42:00.000,194.837,-120.176,35.733
2019-11-17T19:42:30.000,199.606,-115.756,43.839
2019-11-17T19:43:00.000,204.075,-110.990,52.944
2019-11-17T19:43:30.000,208.064,-105.825,63.114
2019-11-17T19:44:00.000,211.359,-100.223,74.393
2019-11-17T19:44:30.000,213.714,-94.162,86.794
2019-11-17T19:45:00.000,214.863,-87.643,100.285
2019-11-17T19:45:30.000,214.529,-80.695,114.790
2019-11-17T19:46:00.000,212.440,-73.377,130.181
2019-11-17T19:46:30.000,208.343,-65.776,146.279
2019-11-17T19:47:00.000,202.016,-58.010,162.858
2019-11-17T19:47:30.000,193.287,-50.220,179.649
2019-11-17T19:48:00.000,182.038,-42.567,196.352
2019-11-17T19:48:30.000,168.220,-35.225,212.646
2019-11-17T19:49:00.000,151.852,-28.374,228.200
2019-11-17T19:49:30.000,133.024,-22.191,242.689
2019-11-17T19:50:00.000,111.891,-16.844,255.804
2019-11-17T19:50:30.000,88.668,-12.486,267.261
2019-11-17T19:51:00.000,63.623,-9.250,276.814
2019-11-17T19:51:30.000,37.059,-7.241,284.257
2019-11-17T19:52:00.000,9.313,-6.544,289.430
2019-11-17T19:52:30.000,-19.264,-7.211,292.220
2019-11-17T19:53:00.000,-48.312,-9.273,292.559
2019-11-17T19:53:30.000,-77.472,-12.733,290.427
2019-11-17T19:54:00.000,-106.394,-17.572,285.843
2019-11-17T19:54:30.000,-134.741,-23.751,278.867
2019-11-17T19:55:00.000,-162.198,-31.210,269.594
2019-11-17T19:55:30.000,-188.472,-39.877,258.150
2019-11-17T19:56:00.000,-213.298,-49.662,244.692
2019-11-17T19:56:30.000,-236.442,-60.465,229.400
2019-11-17T19:57:00.000,-257.704,-72.177,212.475
2019-11-17T19:57:30.000,-276.921,-84.680,194.135
2019-11-17T19:58:00.000,-293.965,-97.851,174.609
2019-11-17T19:58:30.000,-308.751,-111.569,154.130
2019-11-17T19:59:00.000,-321.230,-125.710,132.934
2019-11-17T19:59:30.000,-331.394,-140.156,111.248
2019-11-17T20:00:00.000,-339.268,-154.796,89.291
2019-11-17T20:00:30.000,-344.910,-169.529,67.263
2019-11-17T20:01:00.000,-348.402,-184.265,45.343
2019-11-17T20:01:30.000,-349.849,-198.929,23.690
2019-11-17T20:02:00.000,-349.367,-213.459,2.435
2019-11-17T20:02:30.000,-347.081,-227.808,-18.316
2019-11-17T20:03:00.000,-343.115,-241.942,-38.481
2019-11-17T20:03:30.000,-337.587,-255.841,-57.999
2019-11-17T20:04:00.000,-330.606,-269.495,-76.828
2019-11-17T20:04:30.000,-322.265,-282.901,-94.942
2019-11-17T20:05:00.000,-312.638,-296.061,-112.323
2019-11-17T20:05:30.000,-301.783,-308.979,-128.959
2019-11-17T20:06:00.000,-289.737,-321.658,-144.841
2019-11-17T20:06:30.000,-276.520,-334.093,-159.953
2019-11-17T20:07:00.000,-262.137,-346.273,-174.274
2019-11-17T20:07:30.000,-246.582,-358.173,-187.772
2019-11-17T20:08:00.000,-229.841,-369.757,-200.402
2019-11-17T20:08:30.000,-211.902,-380.969,-212.106
2019-11-17T20:09:00.000,-192.754,-391.743,-222.810
2019-11-17T20:09:30.000,-172.400,-401.991,-232.429
2019-11-17T20:10:00.000,-150.857,-411.615,-240.867
2019-11-17T20:10:30.000,-128.164,-420.504,-248.018
2019-11-17T20:11:00.000,-104.386,-428.538,-253.771
2019-11-17T20:11:30.000,-79.615,-435.595,-258.018
2019-11-17T20:12:00.000,-53.973,-441.550,-260.652
2019-11-17T20:12:30.000,-27.610,-446.285,-261.576
2019-11-17T20:13:00.000,-0.705,-449.693,-260.704
2019-11-17T20:13:30.000,26.540,-451.676,-257.970
2019-11-17T20:14:00.000,53.900,-452.158,-253.323
2019-11-17T20:14:30.000,81.135,-451.079,-246.739
2019-11-17T20:15:00.000,107.994,-448.404,-238.217
2019-11-17T20:15:30.000,134.218,-444.117,-227.780
2019-11-17T20:16:00.000,159.550,-438.230,-215.479
2019-11-17T20:16:30.000,183.734,-430.775,-201.391
2019-11-17T20:17:00.000,206.528,-421.809,-185.618
2019-11-17T20:17:30.000,227.700,-411.410,-168.288
2019-11-17T20:18:00.000,247.041,-399.677,-149.550
2019-11-17T20:18:30.000,264.364,-386.728,-129.577
2019-11-17T20:19:00.000,279.512,-372.697,-108.557
2019-11-17T20:19:30.000,292.357,-357.734,-86.692
2019-11-17T20:20:00.000,302.808,-341.995,-64.196
2019-11-17T20:20:30.000,310.808,-325.650,-41.286
2019-11-17T20:21:00.000,316.341,-308.868,-18.181
2019-11-17T20:21:30.000,319.423,-291.820,4.909
2019-11-17T20:22:00.000,320.110,-274.672,27.780
2019-11-17T20:22:30.000,318.485,-257.583,50.246
2019-11-17T20:23:00.000,314.664,-240.700,72.139
2019-11-17T20:23:30.000,308.781,-224.157,93.311
2019-11-17T20:24:00.000,300.991,-208.071,113.640
2019-11-17T20:24:30.000,291.459,-192.544,133.028
2019-11-17T20:25:00.000,280.354,-177.657,151.401
2019-11-17T20:25:30.000,267.849,-163.475,168.710
2019-11-17T20:26:00.000,254.108,-150.044,184.926
2019-11-17T20:26:30.000,239.288,-137.395,200.038
2019-11-17T20:27:00.000,223.534,-125.545,214.055
2019-11-17T20:27:30.000,206.973,-114.495,226.994
2019-11-17T20:28:00.000,189.717,-104.238,238.884
2019-11-17T20:28:30.000,171.856,-94.756,249.757
2019-11-17T20:29:00.000,153.465,-86.027,259.646
2019-11-17T20:29:30.000,134.595,-78.022,268.581
2019-11-17T20:30:00.000,115.286,-70.714,276.587
2019-11-17T20:30:30.000,95.559,-64.074,283.675
2019-11-17T20:31:00.000,75.427,-58.080,289.845
2019-11-17T20:31:30.000,54.895,-52.715,295.083
2019-11-17T20:32:00.000,33.968,-47.971,299.358
2019-11-17T20:32:30.000,12.653,-43.848,302.628
2019-11-17T20:33:00.000,-9.030,-40.358,304.833
2019-11-17T20:33:30.000,-31.049,-37.523,305.909
2019-11-17T20:34:00.000,-53.352,-35.374,305.785
2019-11-17T20:34:30.000,-75.865,-33.948,304.389
2019-11-17T20:35:00.000,-98.493,-33.287,301.657
2019-11-17T20:35:30.000,-121.116,-33.436,297.534
2019-11-17T20:36:00.000,-143.595,-34.437,291.984
2019-11-17T20:36:30.000,-165.773,-36.327,284.987
2019-11-17T20:37:00.000,-187.483,-39.134,276.550
2019-11-17T20:37:30.000,-208.547,-42.878,266.700
2019-11-17T20:38:00.000,-228.790,-47.565,255.492
2019-11-17T20:38:30.000,-248.038,-53.188,243.003
2019-11-17T20:39:00.000,-266.127,-59.728,229.330
2019-11-17T20:39:30.000,-282.910,-67.151,214.589
2019-11-17T20:40:00.000,-298.252,-75.411,198.910
2019-11-17T20:40:30.000,-312.041,-84.452,182.435
2019-11-17T20:41:00.000,-324.186,-94.207,165.311
2019-11-17T20:41:30.000,-334.618,-104.603,147.691
2019-11-17T20:42:00.000,-343.288,-115.561,129.725
2019-11-17T20:42:30.000,-350.171,-126.996,111.561
2019-11-17T20:43:00.000,-355.260,-138.823,93.343
2019-11-17T20:43:30.000,-358.568,-150.957,75.205
2019-11-17T20:44:00.000,-360.121,-163.312,57.272
2019-11-17T20:44:30.000,-359.961,-175.809,39.658
2019-11-17T20:45:00.000,-358.142,-188.367,22.464
2019-11-17T20:45:30.000,-354.721,-200.914,5.780
2019-11-17T20:46:00.000,-349.763,-213.381,-10.317
2019-11-17T20:46:30.000,-343.333,-225.703,-25.761
2019-11-17T20:47:00.000,-335.494,-237.818,-40.495
2019-11-17T20:47:30.000,-326.309,-249.669,-54.467
2019-11-17T20:48:00.000,-315.831,-261.199,-67.634
2019-11-17T20:48:30.000,-304.113,-272.348,-79.950
2019-11-17T20:49:00.000,-291.203,-283.057,-91.370
2019-11-17T20:49:30.000,-277.147,-293.262,-101.847
2019-11-17T20:50:00.000,-261.994,-302.890,-111.327
2019-11-17T20:50:30.000,-245.796,-311.867,-119.752
2019-11-17T20:51:00.000,-228.619,-320.110,-127.060
2019-11-17T20:51:30.000,-210.541,-327.530,-133.184
2019-11-17T20:52:00.000,-191.657,-334.038,-138.059
2019-11-17T20:52:30.000,-172.084,-339.542,-141.623
2019-11-17T20:53:00.000,-151.964,-343.954,-143.820
2019-11-17T20:53:30.000,-131.458,-347.192,-144.611
2019-11-17T20:54:00.000,-110.753,-349.187,-143.971
2019-11-17T20:54:30.000,-90.052,-349.885,-141.899
2019-11-17T20:55:00.000,-69.573,-349.252,-138.416
2019-11-17T20:55:30.000,-49.542,-347.279,-133.576
2019-11-17T20:56:00.000,-30.185,-343.983,-127.457
2019-11-17T20:56:30.000,-11.721,-339.407,-120.167
2019-11-17T20:57:00.000,5.643,-333.627,-111.840
2019-11-17T20:57:30.000,21.727,-326.744,-102.634
2019-11-17T20:58:00.000,36.377,-318.885,-92.723
2019-11-17T20:58:30.000,49.476,-310.201,-82.295
2019-11-17T20:59:00.000,60.947,-300.858,-71.542
2019-11-17T20:59:30.000,70.753,-291.036,-60.657
2019-11-17T21:00:00.000,78.901,-280.920,-49.824
2019-11-17T21:00:30.000,85.441,-270.697,-39.214
2019-11-17T21:01:00.000,90.461,-260.545,-28.979
2019-11-17T21:01:30.000,94.081,-250.630,-19.246
2019-11-17T21:02:00.000,96.452,-241.103,-10.116
2019-11-17T21:02:30.000,97.746,-232.090,-1.661
2019-11-17T21:03:00.000,98.149,-223.694,6.080
2019-11-17T21:03:30.000,97.853,-215.990,13.095
2019-11-17T21:04:00.000,97.052,-209.026,19.403
2019-11-17T21:04:30.000,95.928,-202.820,25.045
2019-11-17T21:05:00.000,94.650,-197.367,30.089
2019-11-17T21:05:30.000,93.368,-192.637,34.617
2019-11-17T21:06:00.000,92.207,-188.580,38.724
2019-11-17T21:06:30.000,91.266,-185.129,42.516
2019-11-17T21:07:00.000,90.616,-182.208,46.099
2019-11-17T21:07:30.000,90.301,-179.731,49.580
2019-11-17T21:08:00.000,90.339,-177.612,53.058
2019-11-17T21:08:30.000,90.727,-175.765,56.627
2019-11-17T21:09:00.000,91.440,-174.108,60.367
2019-11-17T21:09:30.000,92.443,-172.568,64.350
2019-11-17T21:10:00.000,93.690,-171.078,68.637
2019-11-17T21:10:30.000,95.127,-169.579,73.279
2019-11-17T21:11:00.000,96.699,-168.017,78.321
2019-11-17T21:11:30.000,98.349,-166.344,83.804
2019-11-17T21:12:00.000,100.017,-164.513,89.765
2019-11-17T21:12:30.000,101.642,-162.473,96.240
2019-11-17T21:13:00.000,103.154,-160.172,103.265
2019-11-17T21:13:30.000,104.474,-157.550,110.874
2019-11-17T21:14:00.000,105.507,-154.543,119.094
2019-11-17T21:14:30.000,106.142,-151.079,127.945
2019-11-17T21:15:00.000,106.247,-147.085,137.430
2019-11-17T21:15:30.000,105.670,-142.491,147.530
2019-11-17T21:16:00.000,104.240,-137.231,158.202
2019-11-17T21:16:30.000,101.773,-131.256,169.367
2019-11-17T21:17:00.000,98.080,-124.534,180.913
2019-11-17T21:17:30.000,92.972,-117.060,192.690
2019-11-17T21:18:00.000,86.276,-108.858,204.510
2019-11-17T21:18:30.000,77.841,-99.984,216.157
2019-11-17T21:19:00.000,67.554,-90.529,227.389
2019-11-17T21:19:30.000,55.342,-80.615,237.945
2019-11-17T21:20:00.000,41.184,-70.394,247.564
2019-11-17T21:20:30.000,25.113,-60.040,255.985
2019-11-17T21:21:00.000,7.217,-49.743,262.965
2019-11-17T21:21:30.000,-12.366,-39.705,268.288
2019-11-17T21:22:00.000,-33.448,-30.126,271.770
2019-11-17T21:22:30.000,-55.802,-21.202,273.267
2019-11-17T21:23:00.000,-79.170,-13.116,272.679
2019-11-17T21:23:30.000,-103.270,-6.034,269.951
2019-11-17T21:24:00.000,-127.809,-0.098,265.072
2019-11-17T21:24:30.000,-152.488,4.573,258.074
2019-11-17T21:25:00.000,-177.013,7.887,249.024
2019-11-17T21:25:30.000,-201.101,9.782,238.028
2019-11-17T21:26:00.000,-224.483,10.219,225.216
2019-11-17T21:26:30.000,-246.915,9.187,210.746
2019-11-17T21:27:00.000,-268.173,6.700,194.790
2019-11-17T21:27:30.000,-288.064,2.792,177.540
2019-11-17T21:28:00.000,-306.422,-2.483,159.191
2019-11-17T21:28:30.000,-323.112,-9.052,139.947
2019-11-17T21:29:00.000,-338.030,-16.831,120.011
2019-11-17T21:29:30.000,-351.103,-25.723,99.584
2019-11-17T21:30:00.000,-362.285,-35.625,78.859
2019-11-17T21:30:30.000,-371.564,-46.428,58.019
2019-11-17T21:31:00.000,-378.949,-58.024,37.236
2019-11-17T21:31:30.000,-384.475,-70.304,16.667
2019-11-17T21:32:00.000,-388.198,-83.165,-3.549
2019-11-17T21:32:30.000,-390.188,-96.511,-23.288
2019-11-17T21:33:00.000,-390.532,-110.253,-42.446
2019-11-17T21:33:30.000,-389.324,-124.312,-60.936
2019-11-17T21:34:00.000,-386.661,-138.623,-78.687
2019-11-17T21:34:30.000,-382.645,-153.127,-95.645
2019-11-17T21:35:00.000,-377.375,-167.782,-111.770
2019-11-17T21:35:30.000,-370.942,-182.553,-127.035
2019-11-17T21:36:00.000,-363.431,-197.418,-141.421
2019-11-17T21:36:30.000,-354.913,-212.361,-154.919
2019-11-17T21:37:00.000,-345.447,-227.375,-167.522
2019-11-17T21:37:30.000,-335.076,-242.458,-179.226
2019-11-17T21:38:00.000,-323.825,-257.605,-190.024
2019-11-17T21:38:30.000,-311.706,-272.812,-199.905
2019-11-17T21:39:00.000,-298.715,-288.066,-208.849
2019-11-17T21:39:30.000,-284.835,-303.347,-216.825
2019-11-17T21:40:00.000,-270.042,-318.618,-223.793
2019-11-17T21:40:30.000,-254.310,-333.826,-229.699
2019-11-17T21:41:00.000,-237.612,-348.900,-234.478
2019-11-17T21:41:30.000,-219.933,-363.749,-238.055
2019-11-17T21:42:00.000,-201.268,-378.263,-240.350
2019-11-17T21:42:30.000,-181.632,-392.315,-241.278
2019-11-17T21:43:00.000,-161.062,-405.762,-240.754
2019-11-17T21:43:30.000,-139.619,-418.453,-238.700
2019-11-17T21:44:00.000,-117.392,-430.231,-235.046
2019-11-17T21:44:30.000,-94.494,-440.937,-229.736
2019-11-17T21:45:00.000,-71.064,-450.416,-222.730
2019-11-17T21:45:30.000,-47.261,-458.524,-214.005
2019-11-17T21:46:00.000,-23.265,-465.125,-203.560
2019-11-17T21:46:30.000,0.734,-470.102,-191.412
2019-11-17T21:47:00.000,24.530,-473.353,-177.600
2019-11-17T21:47:30.000,47.914,-474.796,-162.184
2019-11-17T21:48:00.000,70.672,-474.366,-145.241
2019-11-17T21:48:30.000,92.590,-472.022,-126.869
2019-11-17T21:49:00.000,113.457,-467.741,-107.183
2019-11-17T21:49:30.000,133.067,-461.522,-86.314
2019-11-17T21:50:00.000,151.223,-453.383,-64.410
2019-11-17T21:50:30.000,167.738,-443.365,-41.635
2019-11-17T21:51:00.000,182.441,-431.530,-18.164
2019-11-17T21:51:30.000,195.175,-417.963,5.817
2019-11-17T21:52:00.000,205.805,-402.768,30.110
2019-11-17T21:52:30.000,214.218,-386.071,54.513
2019-11-17T21:53:00.000,220.328,-368.015,78.820
2019-11-17T21:53:30.000,224.074,-348.764,102.827
2019-11-17T21:54:00.000,225.428,-328.492,126.334
2019-11-17T21:54:30.000,224.389,-307.386,149.148
2019-11-17T21:55:00.000,220.987,-285.641,171.090
2019-11-17T21:55:30.000,215.280,-263.454,191.995
2019-11-17T21:56:00.000,207.356,-241.020,211.718
2019-11-17T21:56:30.000,197.323,-218.531,230.134
2019-11-17T21:57:00.000,185.311,-196.166,247.140
2019-11-17T21:57:30.000,171.465,-174.093,262.655
2019-11-17T21:58:00.000,155.943,-152.463,276.622
2019-11-17T21:58:30.000,138.907,-131.410,289.004
2019-11-17T21:59:00.000,120.522,-111.046,299.783
2019-11-17T21:59:30.000,100.949,-91.465,308.957
2019-11-17T22:00:00.000,80.342,-72.741,316.536
2019-11-17T22:00:30.000,58.846,-54.932,322.541
